Destination,Prefix,First Interval,Sub Interval,Rate,Status,Start Date,End Date
ARGENTINA - OTHER CITIES MOBILE,5497,30,6,0.0755,Current,2010-07-02 11:06:58.484053,
ARGENTINA - OTHER CITIES MOBILE,5498,30,6,0.0755,Current,2010-07-02 11:06:58.484053,
ARGENTINA - OTHER CITIES MOBILE,5499,30,6,0.0755,Current,2010-07-02 11:06:58.484053,
"ARGENTINA, PARANA",54343,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
"ARGENTINA, PILAR",54232,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - PROPER,54,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341409,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,5434141,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,5434142,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,5434143,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,5434144,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,5434145,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,5434146,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341471,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341472,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341473,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341474,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,5434148,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,543414906,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,543414908,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341512,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341516,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341517,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341522,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341523,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341524,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341527,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341528,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341529,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,5434153,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341551,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - ROSARIO,54341553,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387400,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387401,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,5438742,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387431,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387432,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387434,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387435,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387436,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387437,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,543874384,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,543874385,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,543874386,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,543874387,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,543874388,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387439,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387495,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SALTA,54387497,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN JUAN,54264401,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN JUAN,5426442,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN JUAN,5426443,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN JUAN,542644942,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN JUAN,542644946,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
"ARGENTINA, SAN JUAN",54264,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),54265242,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),54265243,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),54265244,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),54265245,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),54265246,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652474,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652475,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652476,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652477,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652478,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652479,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652491,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652492,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652497,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),542652550,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SAN LUIS (PROV. SAN LUIS),54265260,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
"ARGENTINA, SAN NICOLAS",543461,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
"ARGENTINA, SAN PEDRO",54332,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SANTA FE,54342400,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SANTA FE,5434241,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SANTA FE,5434245,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SANTA FE,5434246,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SANTA FE,54342474,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SANTA FE,54342475,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARGENTINA - SANTA FE,5434248,30,6,0.0294,Current,2010-07-02 11:06:58.484053,
ARMENIA - MOBILE,37477,30,6,0.2647,Current,2010-07-02 11:06:58.484053,
ARMENIA - MOBILE,3749,30,6,0.2376,Current,2010-06-26 06:55:00,
ARMENIA - MOBILE,37491,30,6,0.2647,Current,2010-07-02 11:06:58.484053,
ARMENIA - MOBILE,37492,30,6,0.2376,Current,2010-06-26 06:55:00,
ARMENIA - MOBILE,37493,30,6,0.2647,Current,2010-07-02 11:06:58.484053,
ARMENIA - MOBILE,37494,30,6,0.2647,Current,2010-07-02 11:06:58.484053,
ARMENIA - MOBILE,37497,30,6,0.2647,Current,2010-07-02 11:06:58.484053,
ARMENIA - MOBILE,37499,30,6,0.2647,Current,2010-07-02 11:06:58.484053,
ARMENIA - MOBILE - ORANGE,37455,30,6,0.2647,Current,2010-07-02 11:06:58.484053,
ARMENIA - MOBILE - OTHER CARRIERS,37495,30,6,0.2647,Current,2010-07-02 11:06:58.484053,
ARMENIA - MOBILE - OTHER CARRIERS,37496,30,6,0.2376,Current,2010-06-26 06:55:00,
ARMENIA - MOBILE - VIVACELL,37498,30,6,0.2647,Current,2010-07-02 11:06:58.484053,
ARMENIA - NORTH KARABAKH,37447,30,6,0.3896,Current,2010-07-02 11:06:58.484053,
ARMENIA - PROPER,374,30,6,0.1429,Current,2010-07-02 11:06:58.484053,
ARMENIA - YEREVAN,37410,30,6,0.1407,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,29756,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,29759,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,29773,30,6,0.2590,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,29774,30,6,0.2590,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,29796,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,297990,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,297992,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,297993,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,297994,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,297995,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,297996,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,297997,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,297998,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE,297999,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA (MOBILE),29766,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA (MOBILE),29769,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA (MOBILE),29799,30,6,0.2527,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE - MIO,297600,30,6,0.2797,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE - MIO,297622,30,6,0.2797,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE - OTHER CARRIERS,297582,30,6,0.2167,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE - OTHER CARRIERS,297583,30,6,0.2167,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE - OTHER CARRIERS,297584,30,6,0.2167,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE - OTHER CARRIERS,297585,30,6,0.2167,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE - OTHER CARRIERS,297586,30,6,0.2167,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE - OTHER CARRIERS,297587,30,6,0.2167,Current,2010-07-02 11:06:58.484053,
ARUBA - MOBILE - OTHER CARRIERS,297588,30,6,0.2167,Current,2010-07-02 11:06:58.484053,
ARUBA - PROPER,297,30,6,0.1113,Current,2010-06-26 06:55:00,
ASCENSION ISLAND - PROPER,247,30,6,2.1465,Current,2010-06-26 06:55:00,
AUSTRALIA - ADELAIDE,6187,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - ADELAIDE,61881,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - ADELAIDE,61882,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - ADELAIDE,61883,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - ADELAIDE,61884,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - BRISBANE,6173,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - CANBERRA,61261,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - CANBERRA,61262,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - CHRISTMAS ISLAND,61891006,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - CHRISTMAS ISLAND,61891007,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - CHRISTMAS ISLAND,61891008,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - CHRISTMAS ISLAND,6189164,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - COCOS ISLANDS,61891010,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - COCOS ISLANDS,61891011,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - COCOS ISLANDS,61891012,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - COCOS ISLANDS,6189162,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - MELBOURNE,6138,30,6,0.0316,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MELBOURNE,6139,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61380,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61381,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61382,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61383,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61384,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61385,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61386,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61387,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61388,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA METRO,61860,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61861,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61862,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61863,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61864,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61865,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61870,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61871,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61872,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61873,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA METRO,61874,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - MOBILE,611,30,6,0.1063,Current,2010-07-02 11:06:58.484053,
AUSTRALIA (MOBILE),6114331,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA (MOBILE),61425,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA (MOBILE),61426,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA (MOBILE),61430,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA (MOBILE),61435,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA (MOBILE),61436,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA (MOBILE),61459,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA (MOBILE),61466,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA (MOBILE),6148,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,614250,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,614251,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,614252,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,614253,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,614254,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,614255,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,614256,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,614257,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,614258,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - HUTCHISON,61433,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61401,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61402,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61403,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61411,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61412,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61413,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61421,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61422,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61423,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61431,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61432,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,61434,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,614685,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,614686,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,614687,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,614688,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OPTUS,614689,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OTHER CARRIERS,6142000,30,6,0.1063,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OTHER CARRIERS,6142001,30,6,0.1063,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OTHER CARRIERS,614690,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OTHER CARRIERS,614691,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OTHER CARRIERS,614888,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - OTHER CARRIERS,6148984,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61400,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61407,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61408,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61409,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61417,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61418,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61419,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61427,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61428,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61429,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61437,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61438,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61439,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614444,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61447,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61448,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61457,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,61458,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614880,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614881,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614882,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614883,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614884,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614885,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614886,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614887,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - TELSTRA,614889,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61404,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61405,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61406,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61410,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61414,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61415,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61416,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,614202,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,614203,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,614204,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,614205,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,614206,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,614207,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,614208,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,614209,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61424,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61449,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61450,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - MOBILE - VODAFONE,61451,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - PAGER,614,30,6,0.1063,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - PERTH,6186,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - PERTH,61892,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - PERTH,61893,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - PERTH,61894,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - PROPER,61,30,6,0.0660,Current,2010-06-26 06:55:00,
AUSTRALIA - SATELLITE,61145,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - SATELLITE,61147,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - SATELLITE,6142010,30,6,0.1304,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - SYDNEY,6128,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRALIA - SYDNEY,6129,30,6,0.0189,Current,2010-07-02 11:06:58.484053,
AUSTRIA (AS-MOBILE B),43677,30,6,0.1155,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE,4350,30,6,0.0460,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - 3G MOBILE,43680,30,6,0.1089,Current,2010-07-02 11:06:58.484053,
AUSTRIA MOBILE D CONNECT MOBILE,43681,30,6,0.1122,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - HUTCHISON 3G,43660,30,6,0.0739,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - HUTCHISON 3G,4367833,30,6,0.0739,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - HUTCHISON 3G,4367890,30,6,0.0739,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - HUTCHISON 3G,4367891,30,6,0.0739,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - MOBILKOM,43664,30,6,0.1089,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - ONE,43699,30,6,0.0614,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - ONE,436990,30,6,0.1122,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - ONE,436991,30,6,0.1122,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - ONE,436992,30,6,0.1122,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - ONE,436993,30,6,0.1122,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - ONE,436994,30,6,0.1122,Current,2010-07-02 11:06:58.484053,
AUSTRIA - MOBILE - ONE,436995,30,6,0.1122,Current,2010-07-02 11:06:58.484053,
