################################################################
# abuse.ch SSLBL Extended                                      #
# Last updated: 2017-02-10 09:45:01 (UTC)                      #
#                                                              #
# Terms Of Use: https://sslbl.abuse.ch/blacklist/              #
# For questions please contact sslbl [at] abuse.ch             #
################################################################
#
# Timestamp of Listing (UTC),Referencing Sample (MD5),Destination IP,Destination Port,SSL certificate SHA1 Fingerprint,Listing reason
2015-07-09 15:59:45,a3c511c5f78e747230dd8b826c28abaf,188.226.166.43,448,ad09e42ad862e9f6b53fee3df0aabd9b0cb933c7,Dridex C&C
2015-07-09 07:04:49,17cfe88703b471940c22aa01a367a2a3,176.99.6.10,8443,de980db3a9f4c4fe34d8abed0eae9653cc83206e,Dridex C&C
2015-07-09 07:04:49,9daf4c0bca8fbba53517fdab1ef4e16d,176.99.6.10,8443,de980db3a9f4c4fe34d8abed0eae9653cc83206e,Dridex C&C
2015-07-08 16:03:05,,146.120.110.104,443,9ef3832a396fe9be0c4f877d845cf6da756daf18,CryptoLocker C&C
2015-07-08 15:01:14,,185.39.149.98,443,0964b856b1cb359afb5af87fd6f731c870c48d00,CryptoLocker C&C
2015-07-07 06:45:40,17cfe88703b471940c22aa01a367a2a3,176.28.10.253,8443,e04357f4449151ec420113ca909664579ccc2b45,Dridex C&C
2015-07-07 06:45:40,d02efc31ad845bfa3a49417092ad1107,176.28.10.253,8443,e04357f4449151ec420113ca909664579ccc2b45,Dridex C&C
2015-07-06 09:31:33,cb099ec04bfe4e693f23d84d8f12b66e,5.100.249.215,443,15777050b28f31b84bd278051e9e4a391a145237,Dridex C&C
2015-07-06 09:31:31,17cfe88703b471940c22aa01a367a2a3,62.210.214.106,448,d86dc72aa641bbdcee8ef7eac4a87a67cb6deb71,Dridex C&C
2015-07-06 09:31:31,9daf4c0bca8fbba53517fdab1ef4e16d,62.210.214.106,448,d86dc72aa641bbdcee8ef7eac4a87a67cb6deb71,Dridex C&C
2015-07-06 09:31:31,cb099ec04bfe4e693f23d84d8f12b66e,62.210.214.106,448,d86dc72aa641bbdcee8ef7eac4a87a67cb6deb71,Dridex C&C
2015-07-05 07:44:58,9e220e3c3e53f4f51b63dc4d3ff506e5,37.123.101.168,443,d9190610dd0725db8ed22589e516f54078a08402,Malware C&C
2015-07-05 07:44:58,b28b8b5626fcda15edf3fe4fa5997052,37.123.101.168,443,d9190610dd0725db8ed22589e516f54078a08402,Malware C&C
2015-07-05 07:44:58,26ff01700b2dce08768ddf0486323384,37.123.101.168,443,d9190610dd0725db8ed22589e516f54078a08402,Malware C&C
2015-07-05 07:44:58,0d65f33c6d50047cba5cb39af794bbad,37.123.101.168,443,d9190610dd0725db8ed22589e516f54078a08402,Malware C&C
2015-07-04 08:08:42,b02baee22a06735de2adec7769307123,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,25e6a2d45b1fb7f3c48089f6f0abbab0,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,8a734039c95853f8943627b99a8347f4,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,683886fd6a13624b8f4b15ea02d9d873,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,3a94605e2d907e498fb0160cbf4b00ce,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,cd12d60dd8aaebf55aa8036330cd41d5,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,f6de1fba98fa9a21a9ba52348fd3b44a,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,7178776b672f501cca2f7c2d4c46579f,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,61fcc4e64db21619bdea78f000907b52,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,7bd85ca37dd78cd9542bbc914ea7222b,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,316e0367e570f506ed39205c98fd867e,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,eea0036dba2edc3005143d31e34212f4,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-04 08:08:42,453e74bee81c0c937129a3dfc81e8efc,188.42.255.249,443,97ff7be1c1d9ac2beace122dd463a2f7aa2df5d7,Malware C&C
2015-07-02 13:25:27,cf8a658e8fcf856f753051424d4c423d,69.164.213.85,1443,f75f189d71eabad87eb88818f566a1ea96da0c67,Dridex C&C
2015-07-02 13:25:27,62a5ce2f1c1393cc1a92764af711c2b1,69.164.213.85,1443,f75f189d71eabad87eb88818f566a1ea96da0c67,Dridex C&C
2015-07-02 13:25:27,44ca65430ac1aa396e42dfb4862c9212,69.164.213.85,1443,f75f189d71eabad87eb88818f566a1ea96da0c67,Dridex C&C
2015-07-02 08:50:40,,212.76.130.69,443,91edd769f8c8e96f2bc3890db21aaaab6a50e982,CryptoLocker C&C
2015-07-02 08:21:01,e4392470c0270f44d525880bc6f50a9b,188.226.166.43,448,f0f4f439f64b13a44c2a749f0e95215abb294de0,Dridex C&C
2015-07-02 08:21:01,d518982a5e5c7143c112a0a70c12bd90,188.226.166.43,448,f0f4f439f64b13a44c2a749f0e95215abb294de0,Dridex C&C
2015-07-02 08:21:00,37ecf886b612e5a6366afbea9610bad8,76.74.177.209,8443,5f0d1d7250d7befb918bb47efa9c75ed056de188,Dridex C&C
2015-07-02 08:21:00,d518982a5e5c7143c112a0a70c12bd90,76.74.177.209,8443,5f0d1d7250d7befb918bb47efa9c75ed056de188,Dridex C&C
2015-07-02 08:21:00,d518982a5e5c7143c112a0a70c12bd90,87.254.45.100,1443,abe4dc7a9c30079a7c3aff4603f9b1fb28756548,Dridex C&C
2015-07-02 08:21:00,e4392470c0270f44d525880bc6f50a9b,76.74.177.209,8443,5f0d1d7250d7befb918bb47efa9c75ed056de188,Dridex C&C
2015-07-02 08:21:00,e4392470c0270f44d525880bc6f50a9b,87.254.45.100,1443,abe4dc7a9c30079a7c3aff4603f9b1fb28756548,Dridex C&C
2015-07-02 08:08:10,82022295a012ee5771a22ef1cf28fb2a,178.32.72.224,443,c9beddd9e861e801f9dba536d6642b0335fa9ae2,Malware C&C
2015-07-02 08:08:10,50b870a92ccd9829081f2c86fc220152,178.32.72.224,443,c9beddd9e861e801f9dba536d6642b0335fa9ae2,Malware C&C
2015-07-02 08:08:10,da9444cb0f0d2bdee7ce30e00ef409aa,178.32.72.224,443,c9beddd9e861e801f9dba536d6642b0335fa9ae2,Malware C&C
2015-07-02 08:08:10,460201093e4171cb42d23247fac90964,178.32.72.224,443,c9beddd9e861e801f9dba536d6642b0335fa9ae2,Malware C&C
2015-07-02 08:08:10,e576ae9d7785cfc351e843a709b709db,178.32.72.224,443,c9beddd9e861e801f9dba536d6642b0335fa9ae2,Malware C&C
2015-07-02 08:08:10,eb99fa75bbaa2c177f4966a82765f2b8,178.32.72.224,443,c9beddd9e861e801f9dba536d6642b0335fa9ae2,Malware C&C
2015-07-02 07:40:39,22b0d4ff64d3cb3080feb47ce52988e9,5.63.158.48,443,15cc6bca1f1eee1576924bcaa93d8af29f259512,Gozi C&C
2015-07-01 07:54:20,231e57a86e85d52525b0b5fca1bafd97,5.39.52.203,443,28d41a178f3bb456355759c2f2fe9728d1326d89,KINS C&C
2015-07-01 07:54:20,12e367ce109f6521422ff690bea97dba,5.39.52.203,443,28d41a178f3bb456355759c2f2fe9728d1326d89,KINS C&C
2015-07-01 07:54:20,a5fff6636e7d9c4b385ac60a5e4ea435,5.39.52.203,443,28d41a178f3bb456355759c2f2fe9728d1326d89,KINS C&C
2015-07-01 07:54:20,180388a400e302df4537bf77cd599b6d,5.39.52.203,443,28d41a178f3bb456355759c2f2fe9728d1326d89,KINS C&C
2015-07-01 07:54:20,375cfa6468d9616acde26eed2c973322,5.39.52.203,443,28d41a178f3bb456355759c2f2fe9728d1326d89,KINS C&C
2015-06-30 05:39:45,65520ecd513c8b8b75f601aa2e69aeef,183.81.166.5,443,b495265fc8f9966ebd9df7589a14659e91eae6e4,Dridex C&C
2015-06-30 05:39:45,e704ff948e791ad67d2c46238629335d,183.81.166.5,443,b495265fc8f9966ebd9df7589a14659e91eae6e4,Dridex C&C
2015-06-29 12:35:39,1a082d330339c083f81f17d0201ec4e0,78.47.139.58,843,904495e30122d37a39063bcb10baeedb3bca3ae8,Dridex C&C
2015-06-29 12:35:39,65520ecd513c8b8b75f601aa2e69aeef,78.47.139.58,843,904495e30122d37a39063bcb10baeedb3bca3ae8,Dridex C&C
2015-06-29 12:35:39,d004080205833010944de097d0531ab0,78.47.139.58,843,904495e30122d37a39063bcb10baeedb3bca3ae8,Dridex C&C
2015-06-29 12:35:39,e704ff948e791ad67d2c46238629335d,78.47.139.58,843,904495e30122d37a39063bcb10baeedb3bca3ae8,Dridex C&C
2015-06-29 05:22:18,072af5827f18464b96f391982a1cce7b,185.14.29.193,443,6248f3db15be70ceebc21c9162fbaf714b1bc828,Retefe C&C
2015-06-28 07:59:26,4ae5344c6b4a5e7d17688430939e4af8,178.211.41.175,443,ab97718748d79a4cf900b0354be1ae9a81b4d05a,Malware C&C
2015-06-28 07:59:26,49c1434639c08ba4d2c891d4e3aedcb2,178.211.41.175,443,ab97718748d79a4cf900b0354be1ae9a81b4d05a,Malware C&C
2015-06-28 07:54:20,f7775bee8d097004c4b45fd4e1c7f150,185.62.190.26,443,745d36f3e1ca7fec7fb3a49ecf0577b9584f2611,Malware C&C
2015-06-26 16:09:43,7ca93d8651b7b1695a3ce56bb842c5a1,85.25.238.8,1443,eb30fa30a7672bb59fd5f818684f5a1705478f8a,Dridex C&C
2015-06-26 09:23:22,a48e1617b1b43bb25c9fef2808b47929,31.186.99.250,8443,77663672e346b91c83c3bce74cfa14098c7e445c,Dridex C&C
2015-06-25 17:11:47,f187121249017ebacba5c2539e682b91,178.20.227.48,443,79c5dbe07d5e14a382987916a2d9eeafc41d1441,Malware C&C
2015-06-25 17:03:31,2e1f973a2fbc62f39418d3dc4afab0ba,185.42.15.152,443,66a606ec3f3358d2c0591fcb67c231150c6e0cff,Ransomware C&C
2015-06-25 17:03:30,7a301c123f17e666277e4e201623cd3a,185.86.76.80,443,9edc51f3bc900c7eff234276d5d98b5805644e12,Ransomware C&C
2015-06-25 17:03:30,95463e54b1b40bd78976a22979ea3e70,185.86.76.80,443,9edc51f3bc900c7eff234276d5d98b5805644e12,Ransomware C&C
2015-06-25 17:03:30,d48edc8d0b3bc9340f769898e24512f0,185.86.76.80,443,9edc51f3bc900c7eff234276d5d98b5805644e12,Ransomware C&C
2015-06-25 17:03:30,2e1f973a2fbc62f39418d3dc4afab0ba,185.86.76.80,443,9edc51f3bc900c7eff234276d5d98b5805644e12,Ransomware C&C
2015-06-25 17:03:30,e8765fea3188790275abae258291ecf4,185.86.76.80,443,9edc51f3bc900c7eff234276d5d98b5805644e12,Ransomware C&C
2015-06-25 17:03:30,07511b07cc53df4a0f781d7d5f1c41c1,185.86.76.80,443,9edc51f3bc900c7eff234276d5d98b5805644e12,Ransomware C&C
2015-06-25 17:03:30,04df20b2f479b1410c94e96714b9cdbe,185.86.76.80,443,9edc51f3bc900c7eff234276d5d98b5805644e12,Ransomware C&C
2015-06-24 12:08:29,5591e65446a52c2f70110b016945456a,134.19.180.78,443,a8fb10cb9a222372646f0b7b3a6e4d228ef254d3,KINS C&C
2015-06-24 12:08:29,22f6a7a0b13a4d71176d5c535eb040d1,134.19.180.78,443,a8fb10cb9a222372646f0b7b3a6e4d228ef254d3,KINS C&C
2015-06-24 12:08:29,e9cb60969050a79f9f968893acdda9db,134.19.180.78,443,a8fb10cb9a222372646f0b7b3a6e4d228ef254d3,KINS C&C
2015-06-23 14:39:46,,185.82.216.111,443,95ab151a04b797e11d8ef90c249829680fdf1779,Tinba MITM
2015-06-23 14:39:31,,107.181.161.211,443,e98ee33f4823f99cb7e8c9ea2c8e81cf01d514af,Tinba MITM
2015-06-23 14:38:47,,37.235.52.165,443,71c1adc76dd93cb8d958b4de112a149fb9d39ba1,Tinba MITM
2015-06-23 14:34:59,,62.173.154.206,443,997e0fb34198b0b945c6842703fc6f71867a71ac,Tinba MITM
2015-06-23 14:33:00,,46.30.41.240,443,5bb01270c1a2b880a43753d65e2470db3b0aecee,Tinba MITM
2015-06-23 14:28:43,,46.30.45.90,443,11bec384313a2fb5abbf52dd8d4f41d19ae26e53,Tinba MITM
2015-06-23 14:26:19,,91.215.154.69,443,4d97a82b3aac0b5d1f166bdb2d2b4d52ffa47e4b,Tinba MITM
2015-06-23 14:22:04,,191.101.21.129,443,dd61eed98bc0dd708e7ef044be9e86dd4fe2b905,Tinba MITM
2015-06-23 14:20:40,,46.30.42.42,443,f5792f635131625836558506ce6ed09908b28938,Tinba MITM
2015-06-23 14:18:36,,185.72.244.42,444,57de7ce3ab478b5ca932c34f0dc4d517857694ce,Tinba MITM
2015-06-23 14:16:44,,46.30.42.208,443,1fe5e51bf1bed1fa82656e51d1dd5034dadf6e6e,Tinba MITM
2015-06-23 14:13:12,,46.183.217.93,443,07b9ceb09bc20e6663e76255bbe137a82c74697d,Tinba MITM
2015-06-23 14:07:34,,188.225.76.114,443,e282b022b75f357fd6b9c1b0be1b8fd34473c542,Tinba MITM
2015-06-22 05:14:02,baaa73a9d92f83cdc3ee312eed11f666,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,4cc42ade231c3aa7697bc9c8763b09bf,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,9a27b5777611acba8e2c14ae59e7c70d,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,b13293f350d6085d749f727a7fcfd1be,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,d429609d0996a45c30e3ed62f6f13cad,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,b0009457ffc2b4d8f562b724385342fc,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,28590278800b787dd07e085c9e98f440,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,c6690f55eda74571614d0c0cc6041140,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,c6a92bed040d8988b48b69e78f1407cd,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,3c05346fa36d6d5e727538658e026206,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,45d0f367f834c4b945d8ef4a1f05774e,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-22 05:14:02,3fb1bd1ac982d23454ad5e55d4156fed,185.81.155.103,443,e9064128b55dfaf07acb7aae0fcd7628090082e2,KINS C&C
2015-06-21 15:40:54,bb192a138761f05190d39aa88cd9163b,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,fcaa99613ab95a359fe4e55b89212b3a,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,17f4394a5540e69a79b3c8cff3e1f225,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,e8aa3a3bb2d515b0f737f6bc8a08fafb,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,4c0b6c9e7c29b362ce16d47e7a9bbcce,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,15c1fe57174d06ea57927fe5e837509e,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,27822b58797ba5be65c8bbc901c7643d,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,ae5b18a08fc16af9bba4011fb8c960e0,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,b766b7c5cae64249613a413da8318da2,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,f5ba446cfd661775c726503176bec6a4,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,8a58bc01795d2872a8fb749c38a57e01,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,9066ab1421df5de831fe1a36e511e785,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,227155e7b833069226c5bc0a2a3a28a1,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,4f27da033ca92c28576be5270b923128,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,08bc0eb4a5e981eabfd8d06bc9cbc12a,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,e840a7c47aa7e1ebc915c7b1707afe66,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,f558b427a102e6f914ab99d784ca4af6,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,0ae67b36cd78c74bb60d34cf1a65de04,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,3983c4d0518d378fae935ea407c277b2,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,1848cdc8a174f48af7c9447897dd1ab0,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,9a8e992c1f3c5e9d713aa18e643e4368,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,922bc3c229d5e1e2188737095b3d3579,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,6266dc7f68e98b3a52908a7e2b5fe4eb,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,dd44d86351ec7c9448a17ced1ce73026,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,14ddfb95f8c581bf15aca8fe8c04f763,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,96c35c7c7400091b667a05e866ffaaa2,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,318471ba20991a8d3c8f3f29b2e35fb1,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,790cc8f400030a875e6280c355a33bdd,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,8f89b4e98b7574f28c0e4512ee1b4da1,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,53904893a54acec3ed844d2d10b9b9da,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,586ca738ed301b56112f849e0e5b4d07,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,0f6e8921d92e521dc047057e9486f0c7,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,c471c37bf0851bbf01566470d687a2c1,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,385564d62b323f6c254b950e48295bdb,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,acfcb5cf34597d54f9a118b4d8bf96f1,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,c0b02ac01297ce558ff1abffada825f9,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,62f257159523697ad6bd87300a771ccd,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,467f6be2ff0dd77b1b2d260334ceadb6,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,bd472e8abd6c3ca2ce503d245e07d410,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,1685306c9f120b1ef0d4edee79ad7f93,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,711066448ffbb9d9fda8b91a766668d7,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,476b6518ab4e0ce88b620a76dd11314b,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,0a965f7c304e4ea268423782eb930e4d,166.78.18.204,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,0a70e777fb042d0b6ffecc7d2203f1f8,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 15:40:54,db835bba2dafa1729db620b908f5e70f,166.78.144.80,443,9d95f5400641b5773800e4ad177a04cad23fcb0e,Malware C&C
2015-06-21 08:00:14,391649409571f7e29fe00e482f605ea7,86.105.195.109,443,99d9d01f4781e0e4d1b2a73cfdd6aa026a8d2ca9,KINS C&C
2015-06-21 08:00:14,fb49c610e2a4276a6c2d217d0c5593b3,86.105.195.109,443,99d9d01f4781e0e4d1b2a73cfdd6aa026a8d2ca9,KINS C&C
2015-06-21 07:58:34,7ac7416fcab7745f9000ea3e281c8318,79.143.191.147,6443,453fff432996f050cff7304b0b74f5248ce0c036,Dridex C&C
2015-06-21 07:58:33,b889fa767b13e703741a503f180d9fa3,195.169.147.79,1443,22835d4711260cfccf644e120f007222ca02896a,Dridex C&C
2015-06-21 07:58:33,5831ceee812ca4d4e1c8d6fb532e16a8,195.169.147.79,1443,22835d4711260cfccf644e120f007222ca02896a,Dridex C&C
2015-06-21 07:58:32,b889fa767b13e703741a503f180d9fa3,78.47.182.212,443,06040d102db2f86e040c59ba3907d5874766c2fe,Dridex C&C
2015-06-21 07:58:32,5831ceee812ca4d4e1c8d6fb532e16a8,78.47.182.212,443,06040d102db2f86e040c59ba3907d5874766c2fe,Dridex C&C
2015-06-19 13:27:26,08493aa106290200a45559fd5da8305b,76.74.177.209,8443,f995d2f8aec2f61df3a20c1f793fc3bed7ad8b17,Dridex C&C
2015-06-19 13:27:22,91a60d91a2e5cc93571b975964a1144b,31.186.99.250,8443,e9665d2dcd5b06c8c13daa53d2f0e08b0d27398f,Dridex C&C
2015-06-18 06:53:29,3bf7b25842e6fd41a80145e7b19317f2,93.188.162.29,443,8879535050fd1e972ceb9c42b717e66ac6c677ea,URLzone C&C
2015-06-17 06:58:33,a90b9c5266f657c48dc6761d0ee9c495,185.65.246.199,443,1fcadc6537b365be3ae9fbfb7d60098b9e2de3d2,Malware C&C
2015-06-17 06:58:33,94c9907796c53c531ce69389e8e7c8e7,185.65.246.199,443,1fcadc6537b365be3ae9fbfb7d60098b9e2de3d2,Malware C&C
2015-06-17 06:58:33,54471642709a87f78e5a298a044b90a4,185.65.246.199,443,1fcadc6537b365be3ae9fbfb7d60098b9e2de3d2,Malware C&C
2015-06-17 06:58:33,84c45a44e752344eb0c2534b73020e41,185.65.246.199,443,1fcadc6537b365be3ae9fbfb7d60098b9e2de3d2,Malware C&C
2015-06-17 06:58:33,0e090988113e331d78ce10e6b01dcc77,185.65.246.199,443,1fcadc6537b365be3ae9fbfb7d60098b9e2de3d2,Malware C&C
2015-06-17 06:57:14,fa086084d21190e02e18479fb38a0ff2,62.210.214.249,1443,b5842e892e61bee844e30e182c76243f26af3eed,Dridex C&C
2015-06-17 06:57:14,f94ec6a06c3ec3d55d2f4018edb49786,62.210.214.249,1443,b5842e892e61bee844e30e182c76243f26af3eed,Dridex C&C
2015-06-17 06:56:52,cb600f65ca86113f577d9424f244f3e7,176.9.143.115,2443,8000f03554af7cc9fed8351f33e421b0bd37095d,Dridex C&C
2015-06-17 06:56:52,d9c6fe07e9cbf9877b1cfad82445096f,176.9.143.115,2443,8000f03554af7cc9fed8351f33e421b0bd37095d,Dridex C&C
2015-06-17 06:56:52,d3b6b714d37b1d0c7a802257f8694965,176.9.143.115,2443,8000f03554af7cc9fed8351f33e421b0bd37095d,Dridex C&C
2015-06-17 06:56:50,cf535d8d5c0338ed590cb6bb9a65944f,37.143.11.165,4443,6fc7fe77aaac09d078cb50039ec507f964082583,Dridex C&C
2015-06-17 06:56:50,dd9e17a7170fc042dfee41084279bf45,37.143.11.165,4443,6fc7fe77aaac09d078cb50039ec507f964082583,Dridex C&C
2015-06-17 06:56:50,ea4bbf027eb58b92566eb4d98002f976,37.143.11.165,4443,6fc7fe77aaac09d078cb50039ec507f964082583,Dridex C&C
2015-06-17 06:56:50,616498907d688f5e31d7ac31ebe4b85c,37.143.11.165,4443,6fc7fe77aaac09d078cb50039ec507f964082583,Dridex C&C
2015-06-17 06:56:50,df2a0fce92a362fa1d893b8f8b6f4629,37.143.11.165,4443,6fc7fe77aaac09d078cb50039ec507f964082583,Dridex C&C
2015-06-17 06:56:49,b909d6244b505bcbf3577351a34ec060,193.13.142.11,8443,c516d44f192c7e729ff93155f357cc582cf3b57b,Dridex C&C
2015-06-17 06:56:48,4270bcfa447d96ccb41e486c74dd3d16,136.243.14.142,8443,ef4977b906349caaad8afa2a8884dd2950efda5f,Dridex C&C
2015-06-17 06:56:48,b5d68075a093c263fb3392cb92d92bef,136.243.14.142,8443,ef4977b906349caaad8afa2a8884dd2950efda5f,Dridex C&C
2015-06-16 05:41:55,e77732e3310a717321da3d7a9d0f00a4,87.236.215.158,8685,a48addc49583a5fa52a234b148f8161338e27617,Malware C&C
2015-06-15 05:20:41,f31b04f63c4e53a900151fe9db519079,124.156.129.29,443,e4385d6d8614c019e920b8b3650baa3654b6f17b,KINS C&C
2015-06-15 05:20:41,caf2f4a97a315c9e06a9fa940baae1fc,124.156.129.29,443,e4385d6d8614c019e920b8b3650baa3654b6f17b,KINS C&C
